ots_id	source	target	stance	year	title	subtitle	text
OTS_20021028_OTS0133	1200000	1	-1.0	2002	Rauch-Kallat: SPÖ hinkt handelnder Regierung hinterher	<no subtitle>	"Wien, 28. Oktober 2002 (ÖVP-PK) ""Der Zick-Zack-Kurs des SPÖ-Vorsitzenden Alfred Gusenbauer wird immer wilder: Zuerst bekämpfen die Sozialdemokraten jahrelang das Kindergeld mit allen Mitteln, jetzt wollen sie es auf einmal nur mehr ändern, offensichtlich weil sie nicht zugeben wollen oder können, dass die Regierung mit dieser Maßnahme bei allen Betroffenen viel Anklang gefunden hat"", sagte heute, Montag, ÖVP-Generalsekretärin Abg. z. NR Maria Rauch-Kallat. Während die Bundesregierung zügig Reformen umgesetzt habe, ringe die SPÖ noch immer verzweifelt um den richtigen Kurs.****  "
OTS_20130820_OTS0080	1300000	1	-1.0	2013	FPÖ-Schratter: Schaden, der durch Schaunig-Unterschrift entstand, muss geprüft werden!	Rechnungshof hat Konkurs des Pflegeheimes Truppe und Kauf durch AvS genau dokumentiert	"Klagenfurt (OTS) - ""Es ist bemerkenswert, dass Finanzreferentin LHStv. Dr. Gabriele Schaunig-Kandut, die jetzt so viel Wert auf Budgetdisziplin legt, in ihrer früheren Funktion als Sozialreferentin einen Rangverzicht im Grundbuch geleistet hat, der zu einem Millionenverlust für das Land Kärnten geführt hat"", erklärt die FPÖ-Landesparteisekretärin Mag. Nina Schratter. Die Umstände dieses Falles, die durch einen Bericht des Landesrechnungshofes genau dokumentiert sind, müssten von der Staatsanwaltschaft geprüft werden, fordert Schratter.   "
OTS_20170927_OTS0167	1100000	2	-1.0	2017	Leichtfried: ÖVP verabschiedet sich vom Europa der Menschen	Infrastrukturminister kritisiert Kurz‘ Wahlprogramm für EU der Konzerne	Wien (OTS/SK) - Kritisch sieht Infrastrukturminister und ehemaliger EU-Abgeordneter Jörg Leichtfried die europapolitischen Vorschläge von ÖVP-Obmann Sebastian Kurz: „Die Kurz-ÖVP hat sich von einem Europa der Menschen verabschiedet und tritt für ein Europa der Konzerne ein.“ Die ÖVP wolle eine reine Wirtschaftsunion, bei der der Wettbewerb für Konzerne und der Binnenmarkt im Zentrum stehen. „Damit ist die ÖVP aber auf dem Holzweg. Denn in Wahrheit ist das Problem, dass sich die EU zu sehr auf den Binnenmarkt konzentriert hat, anstatt das Wohlstandsversprechen einzulösen. Die EU muss jetzt sozialer und gerechter werden: Wir müssen den Wettlauf nach unten bei Sozialstandards und Löhnen stoppen. In Österreich haben wir einen Mindestlohn eingeführt. Das brauchen wir in ganz Europa. Nur so vermeiden wir, dass unser Arbeitsmarkt noch mehr unter Druck kommt“, betont Leichtfried. Es plädiert für gemeinsame Standards zur Festlegung nationaler Mindestlöhne, orientiert an den Wohlstands- und Einkommensniveaus in den jeweiligen Ländern. Langfristiges Ziel müsse es sein, die in den Mitgliedstaaten nach wie vor bestehenden Unterschiede der Lohnniveaus anzugleichen. ****
OTS_20130925_OTS0217	1200000	1	-1.0	2013	Khol: ÖVP sichert Pensionen für Jung und Alt. SPÖ bleibt leider weiter bei Pensionslügen	Am 29.09. schaffen wir mit den Senioren den Kanzlerwechsel für Michael Spindelegger	Wien (OTS) - Zur heute neuerlich verbreiteten künstlichen Aufregungso mancher SPÖ-Politiker rund um das Thema Pensionen hält Dr. AndreasKhol, Bundesobmann des Österreichischen Seniorenbundes, fest:  
OTS_20080825_OTS0189	1200000	1	-1.0	2008	Stummvoll: Faymann versetzt Todesstoß für jegliche Steuerentlastung	Wortbruch der SPÖ gegenüber Mittelstand	Wien, 25. August 2008 (ÖVP-PK) 'SPÖ-Chef Faymann versetzt den Todesstoß für jegliche Steuerentlastung in den kommenden Jahren', kommentiert ÖVP-Finanzsprecher Dr. Günter Stummvoll die Ankündigung Faymanns, in einer Sondersitzung des Nationalrates Beschlüsse gegen den Koalitionspartner durchzubringen. Faymann betreibe 'Wortbruch erster Güte - gerade gegenüber dem Mittelstand'. ****
OTS_20080911_OTS0349	1200000	2	1.0	2008	Hiesl (ÖAAB): 'Molterer-Modell zur Hacklerregelung trifft voll ins Schwarze!'	<no subtitle>	Wien, 11. September 2008 (ÖVP-PD) 'Vizekanzler Wilhelm Molterer hat sein Pensionsmodell für ältere Arbeitnehmer vorgestellt. Dass die Langzeitversichertenregelung bis zum Jahr 2013 verlängert wird, ist damit fix', so Oberösterreichs ÖAAB-Landesobmann LHStv. Franz Hiesl. Begeisterung im ÖAAB-Oberösterreich ruft dabei auch sein Verantwortungsbewusstsein zur Frage einer Übergangsregelung nach 2013 hervor: Mit einer so genannten Ausschleifregelung wird es ab 2014 eine jährliche Erhöhung des Antrittsalters um sechs Monate geben. Die SPÖ geht dagegen mit einer verfassungswidrigen Lösung am Problem vorbei. ****  
OTS_20080910_OTS0017	1300000	1	-1.0	2008	FP-Kowarik zu Straubinger: Gesetzliche Grundlagen offensichtlich ungenügend - schön reden löst keine Probleme!	<no subtitle>	Wien, 10.09.2008 (fpd) - Es ist Aufgabe der Polizei zu kontrollieren. Es ist aber Aufgabe des Landesgesetzgebers die entsprechenden gesetzlichen Voraussetzungen zu schaffen. Dass diese im Bereich der Prostitution ungenügend sind, wird täglich aufs Neue bestätigt. Die derzeitige Regelung mit den nicht zu kontrollierenden Schutzbereichen sollte insofern geändert werden, als Prostitution im Wohngebiet generell verboten werden soll und auf per Verordnung definierte Bereiche außerhalb der Wohngebiete beschränkt wird. Straubinger sollte daher nicht wieder einmal in SPÖ-Mainer schön reden, sondern endlich nicht nur die Probleme der Prostituierten, sondern vor allem und in erster Linie die Probleme der Anrainer ernst nehmen, so Kowarik in einer kurzen Reaktion. (Schluss)paw  
OTS_20080904_OTS0175	1500000	2	-1.0	2008	ÖVP-Eisessen: BZÖ-Strutz: ÖVP macht Politik aus dem Kühlschrank	"""Politisches Eisessen"" beispielhaft für soziale Kälte der ÖVP"	"Wien 2008-09-04 (OTS) - Als ""überaus treffend"" bezeichnet BZÖ-Generalsekretär Martin Strutz das heute von ÖVP Klubobmann Wolfgang Schüssel heute veranstaltete ""politischen Eisessen"". ""Die ÖVP hat sich heute bewusst oder unbewusst perfekt politisch geoutet. Schüssel und Molterer machen Politik aus dem Kühlschrank. Eine Politik der sozialen Kälte, wo es in den Wohnzimmern der Menschen täglich kälter wird. Molterer sitzt auf seinem Geldberg von 1,9 Milliarden Steuermehreinnahmen allein im ersten Halbjahr 2008 und weigert sich in seiner Rolle als sozialer Eisberg der Republik den Menschen die so dringend notwendige Entlastung zukommen zu lassen"", sagt Strutz.  "
OTS_20080908_OTS0252	1100000	0	-1.0	2008	Kadenbach an Lembacher: Ohne die SPÖ gäbe es in Niederösterreich keinen einzigen zusätzlichen Kinderbetreuungsplatz mehr	Jahrelange ideologische Blockade der VPNÖ ist den NiederösterreicherInnen sicher in Erinnerung	"St. Pölten, (SPI) - ""Ohne die SPÖ in der Bundesregierung und ohne die Anstrengungen der ehemaligen Frauenministerin Doris Bures gäbe es weder dieses, noch die nachfolgenden Jahre auch nur einen Kinderbetreuungsplatz in Niederösterreich mehr"", reagiert die Familiensprecherin der NÖ-Sozialdemokraten, LAbg. Karin Kadenbach, auf heutige Aussagen von VP-Lembacher. ""Die Niederösterreicherinnen und Niederösterreicher erinnern sich an die jahrlange Blockade der ÖVP-NÖ betreffend des Ausbaus der Kinderbetreuung und insbesondere der Kleinkinderbetreuungseinrichtungen in Niederösterreich. Auch heute noch werden Vereine und Institutionen, die Kleinkinderbetreuungseinrichtungen anbieten, von den ÖVP-Ressorts des Landes 'mehr als bescheiden' gefördert. Weiters vergisst die ÖVP, dass mindestens die Hälfte der Kosten der Ausweitung der Kinderbetreuung in den Kindergärten vom Bund und von den Gemeinden getragen werden. 'Bescheiden' also der Beitrag der ÖVP - weil sie sich einfach der Forderung der Familien und der SPÖ nicht länger verweigern konnte"", so Kadenbach.  "
OTS_20130924_OTS0170	1200000	1	-1.0	2013	VP-Obernosterer: SP-Hundstorfer hat Zudecker-Rolle übernommen	Hundstorfer nicht bereit, im Seen-U-Ausschuss am Mittwoch in Kärnten auszussagen. Sondersitzung leidiger Vorwand, Anwesenheit im Parlament nicht notwendig	"Klagenfurt (OTS) - ""Der Sozialminister hat offensichtlich dieZudecker-Rolle übernommen und verweigert am Mittwoch die Aussage imSeen-U-Ausschuss mit einer leidigen Ausrede"", weist ÖVP-NationalratGabriel Obernosterer heute hin. Bekanntlich habe Hundstorfer alsBegründung für sein Nicht-Erscheinen vor dem U-Ausschuss in Kärntendie Sondersitzung des Nationalrats am Mittwoch angegeben.   "
OTS_20130917_OTS0178	1100000	1	1.0	2013	Sozialistische Jugend begrüßt Steuerreform-Konzept der SPÖ	SJ-Moitzi: Arbeit entlasten, MillionärInnen in die Pflicht nehmen!	"Wien (OTS/SK) - Die Sozialistische Jugend begrüßt das SPÖ-Modell füreine umfassende Entlastung der arbeitenden Menschen und hofft aufeine generelle Trendwende in Österreich und auch in Europa: ""DasVolkseinkommen und die Produktivität steigen immer weiter und dieMenschen, die den immer größeren Wohlstand produzieren, merken garnichts davon. Alle aktuellen Studien bestätigen, dass die Verteilungder Vermögen und auch der Einkommen besonders im Zuge der Krise undin kleinerem Umfang auch schon davor immer ungleicher wird bzw.wurde"", so Wolfgang Moitzi, Vorsitzender der Sozialistischen Jugendund steirischer Nationalratskandidat. ****  "
OTS_20080924_OTS0380	1100000	1	1.0	2008	Pflege: Buchinger - Erfolgreichste Legalisierung unter der SPÖ	Durch Pflegegelderhöhung wird 400.000 ÖsterreicherInnen geholfen	"Wien (SK) - ""Wir haben die erfolgreichste Legalisierung im Bereich der Pflege vorgenommen"", betonte Sozialminister Erwin Buchinger im Rahmen der heutigen Nationalratsdebatte. ""Die neue Bundesregierung hat sich des Pflegeproblems angenommen.""  "
OTS_20170905_OTS0170	1300000	2	-1.0	2017	FPÖ-Kickl: Inhaltliche Rösselsprünge und Politplagiate prägen die angebliche Programmpräsentation von Sebastian Kurz	Die ‚neue Gerechtigkeit‘ ist die alte Ankündigungspolitik – ohne Aussicht auf Umsetzung	Wien (OTS) - „Was ÖVP-Chef Kurz wortreich beklagt, hat er als längstdienendes ÖVP-Regierungsmitglied gemeinsam mit der SPÖ verursacht. Was er von Verantwortung versteht, ist, dass er sie dringend abschieben möchte. Seine ‚neue Gerechtigkeit‘ ist die alte Ankündigungspolitik ohne Aussicht auf Umsetzung und besteht aus Abschriften freiheitlicher Forderungen – und selbst diese Abschriften sind nur halbherzig“, sagte heute FPÖ-Generalsekretär NAbg. Herbert Kickl zum ‚Wahlprogramm‘ der ÖVP.
OTS_20080918_OTS0061	1500000	2	-1.0	2008	Spritpreise: Westenthaler: Bartenstein negiert beharrlich Parlamentsbeschluss	Mineralölmultis a la OMV machen Milliardengewinne, Autofahrer müssen blechen	"Wien (OTS) - ""Wir fordern eine sofortige amtliche Preisregelung"", verlangt BZÖ-Klubobmann Abg. Peter Westenthaler angesichts der sinkenden Rohölpreise, die keinen Niederschlag an den Zapfsäulen finden. Westenthaler: ""Mineralölmultis a la OMV machen Milliardengewinne, die Autofahrer müssen blechen. Jetzt ist Schluss mit Lustig."" Und weiter: "" Bartenstein negiert seit fast einer Woche schon den ganz klaren Parlamentsbeschluss zur amtlichen Preisregelung!""  "
OTS_20130826_OTS0185	1200000	1	-1.0	2013	Rauch: Panikattacken der SPÖ nach erstem Kanzlerduell	Kognitive Schwächen beim Zentralsekretär – Inhaltsleere und Müdigkeit bei Faymann	"Wien, 26. August 2013 (ÖVP-PD) ""Die SPÖ-Panikattacken setzen sich nahtlos fort. Nun braucht es sogar schon mentale Unterstützung für den SPÖ-Spitzenkandidaten durch den Zentralsekretär"", konstatiert ÖVP-Generalsekretär Hannes Rauch. ""Dass der gescheiterte Verteidigungsminister Inhalte befürwortet, die in der Diskussion gar nicht vorgekommen sind, lassen auf gravierende und tiefgreifende kognitive Schwächen schließen. Auch bei der audiovisuellen Wahrnehmung scheint es zu hapern."" Bei Fragen zur Zukunft Österreichs flüchtete sich Faymann auf ""gemeinsame Standpunkte"". Vom SPÖ-Kandidaten kamen nur leere Phrasen, themenverfehlte Antworten und müdes Geschwafel, so Rauch: ""Die Darbietung Faymanns beim Kanzlerduell auf Puls4 muss in den eigenen Reihen wohl schlecht angekommen sein. Denn während die ÖVP mit mehr als 200 Unterstützern und Freunden mit Michael Spindelegger den Abend ausklingen lässt, rauchen im Warroom die Tasten, um Unterstützungs-Plädoyers zu verfassen. Die ÖVP hat den besseren Kanzlerkandidaten, die SPÖ setzt auf Pressemeldungen. Gute Nacht Genossen"", so Rauch abschließend. ****"
OTS_20080913_OTS0059	1300000	2	-1.0	2008	Kickl: ÖVP hat offenbar Probleme mit dem Parlamentarismus	Dank FPÖ sozial treffsicheres Paket auf Schiene	"Wien (OTS) - Sehr bezeichnend für das Demokratieverständnis der ÖVP findet es FPÖ-Sozialsprecher NAbg. Herbert Kickl, dass Klubobmann Schüssel die gestrige Nationalratssitzung als ""politischen Basar"" bezeichnet hat. Offenbar habe die ÖVP Probleme mit dem Parlamentarismus und ertrage es nicht, wenn Abstimmungen anders als von ihr gewünscht ausgingen. Eine Entlastung der Menschen in diesem Land sei längst überfällig, führte der freiheitliche Sozialsprecher weiter aus. Von Anfang an habe die rotschwarze Chaoskoalition die Österreicher belastet. Nur Dank der FPÖ sei nun ein sozial treffsicheres Paket auf Schiene  "
OTS_20130820_OTS0164	1300000	1	-1.0	2013	FPÖ-Trettenbrein: SP-Seiser hat keine Ahnung von den Ressortzuständigkeiten der Landesregierungsmitglieder	LHStv. Schaunig-Kandut und nicht LR Ragger für Ortsbildpflege zuständig	"Klagenfurt (OTS) - ""Dass die SPÖ heillos mit ihrer Regierungsverantwortung überfordert ist, wurde heute wieder eindrucksvoll unter Beweis gestellt"", kommentiert der freiheitliche Klubobmannstellvertreter, LAbg. Harald Trettenbrein, die Tatsache, dass SPÖ-Klubobmann Herwig Seiser sich nicht einmal in der Ressortaufteilung in den eigenen Reihen auskennt. So ist nicht LR Mag. Christian Ragger für das Ortsbildpflegegesetz zuständig, sondern Seisers eigene Parteigenossin LHStv. Schaunig-Kandut. ""Wenn man aber wie die SPÖ nur an größtmöglicher Macht interessiert ist und Parteipolitik den Interessen des Landes vorzieht, kann so eine Verwechslung schon mal passieren"", sagt Trettenbrein abschließend.   "
OTS_20130920_OTS0027	1300000	1	0.0	2013	Haimbuchner zu Causa Mayr: Oberösterreichs Genossen mit unsicherer Hand	Ackerl und Dobusch demonstrieren Führungsschwäche	"Linz (OTS) - Für den Landesparteiobmann der FPÖ Oberösterreich,Landesrat Dr. Manfred Haimbuchner haben ""die letzten Tage erneutunter Beweis gestellt, dass die SPÖ in Oberösterreich mit unsichererHand geführt wird. Ackerl und Dobusch haben mit der Diskussion überdie Rückkehr von Ex-Finanzstadtrat Mayr in die GKK ihreFührungsschwäche für jedermann sichtbar demonstriert. Erst auf Druckvon höherer Ebene und durch die berechtigte öffentliche Kritik hatman sich zu einer halben Entscheidung durchgerungen."" ****  "
OTS_20130903_OTS0162	1500000	2	-1.0	2013	BZÖ-Widmann: Schluss mit dieser ÖVP-Blockade	<no subtitle>	"Wien (OTS) - ""Schluss mit dieser ÖVP-Blockade!"" Mit diesen Wortenreagierte heute BZÖ-Bündnissprecher Abg. Mag Rainer Widmann aufAussagen von GÖD-Chef Neugebauer im gestrigen ORF-""Report"" zumEntwurf für das neue Lehrer-Dienstrecht. Neugebauer hat den inBegutachtung geschickten Regierungs-Entwurf als unbrauchbar,praxisfremd und als ""Schmarrn"" bezeichnet..  "
OTS_20080820_OTS0236	1500000	3	-1.0	2008	BZÖ-Strutz: FPÖ muss Klubförderung sofort zurückzahlen!	Strutz fordert Prammer auf, aktiv zu werden, ansonsten Verdacht auf SPÖ-FPÖ-Deal	"Wien 2008-08-20 (OTS) - Nach dem heutigen Ausschluss zweier Nationalräte besteht der zerfallende FPÖ-Parlamentsklub nur mehr aus 19 Abgeordneten. Kassiert wird bei der FPÖ aber die gesamte Klubförderung für 21 Abgeordnete. Nachdem die Klubförderungen in Zehnerschritten steigen (11-21-31kassiert die Strache FPÖ jetzt weiterhin die Steuerzahler voll ab. BZÖ-Generalsekretär Martin Strutz fordert jetzt Parlamentspräsidentin Barbara Prammer auf, sich in die Causa FP-Parlamentsklub einzuschalten und bis zur Klärung die umstrittene Klubförderung der FPÖ wieder zurückzufordern. ""Prammer muss handeln. Wenn die Präsidentin hier schweigt oder gar die Vorgehensweise der FPÖ deckt, dann ist das nur ein weiterer Beweis, dass sich die SPÖ schon längst mit der FPÖ im Bett liegt und es hier einen üblen rot-blauen Deal auf Kosten der Steuerzahler gibt"", sagt Strutz.  "
OTS_20170914_OTS0050	1200000	0	-2.0	2017	"ÖVP-Becker will abgelehnte Asylwerber ""EU-weit systematisch zurückzuführen"""	"Innenminister der EU-Mitgliedstaaten sollen ""erste Schritte beschließen und Druck machen"""	Straßburg (OTS) - EU-weit mehr Rückführungen, eine Meldepflicht von Problemen beim EU-Außengrenzschutz und ein Klären der Asylchancen von Flüchtlingen, bevor diese in Europa ankommen, fordert Heinz K. Becker, ÖVP-Sicherheitssprecher im EU-Parlament.
OTS_20021105_OTS0106	1100000	1	1.0	2002	Mittwoch, 6. November: SPÖ-Vorsitzender Gusenbauer präsentiert SPÖ-Wirtschaftsprogramm	<no subtitle>	"Wien (SK) Wir erlauben uns, die VertreterInnen der Medien an folgenden Termin zu erinnern: SPÖ-Vorsitzender Alfred Gusenbauer präsentiert morgen Mittwoch, 6. November 2002, gemeinsam mit Experten aus seinem Kompetenzteam das Wirtschaftsprogramm der SPÖ: ""Wachstum ohne Schulden - Initiativen für Wachstum, Beschäftigung und ein ausgeglichenes Budget"". ****  "
OTS_20080824_OTS0041	1100000	2	-1.0	2008	Niederwieser: ÖVP-Bildungspolitik gefährdet die Gesundheit der Kinder	<no subtitle>	"Wien (SK) - ""Jetzt haben wir es leider scharz auf weiß: Die Bildungspolitik der Schüssel-Gehrer-Zeit (ÖVP-Chef Molterer war damals Klubobmann) gefährdet die Gesundheit unserer Kinder"", kommentierte SPÖ-Bildungssprecher Erwin Niederwieser den gestern veröffentlichten Bericht des Rechnungshofes über die Bewegungserziehung in den Schulen. ""Zwar wäre es verfrüht, zwischen dem mageren Abschneiden bei Olympia in Peking und den Kürzungen im Turnunterricht im Jahr 2001 einen direkten Zusammenhang herzustellen, aber wenn Spitzensport ohne Breitensport auf Dauer nicht denkbar ist dann hat uns diese finstere Zeit der österreichischen Bildungspolitik die eine oder andere Medaille gekostet"", stellte Niederwieser am Sonntag gegenüber dem SPÖ-Pressedienst fest.  "
OTS_20130911_OTS0190	1200000	1	-1.0	2013	Rauch: SPÖ-Selbstbedienungspolitik muss endlich ein Ende haben	Anforderung von Scheingutachten des Verfassungsdienstes ist Machtmissbrauch – Billiges Ablenkungsmanöver von Darabos	"Wien, 11. September 2013 (ÖVP-PD) ""SPÖ wie Selbstbedienungs-Partei Österreichs. Die SPÖ ist nur an Machterhalt interessiert, betreibt Postenschacher unter Freunden und nützt dieses Netzwerk dann auch noch aus, um die eigenen Skandale zu legitimieren. Es wird Zeit, dass diese Selbstbedienungspolitik endlich ein Ende hat"", stellt ÖVP-Generalsekretär Hannes Rauch in Richtung SPÖ klar. Die Instrumentalisierung des Verfassungsdienstes ist Machtmissbrauch der Sonderklasse, hat der Verfassungsdienst doch eine lange Tradition als Rechtsdienst der Bundesregierung und sollte unabhängig sein und bleiben. ""Mit einem Scheingutachten und der Rückzahlung an den SPÖ-Klub will Darabos nur vom begangenen Gesetzesbruch ablenken, den ihnen auch zahlreiche Experten wie Hubert Sickinger oder der Verfassungsjurist Heinz Mayer bescheinigen. Die Faymann-Partei hält sich nicht einmal an die selbst mitbeschlossenen Gesetze. Der gescheiterte Verteidigungsminister scheitert auch als Zentralsekretär."" Allein der Versuch, sich jetzt als sauber hinzustellen, ist ""erbärmlich"", so Rauch, der abschließend betont: ""Die Menschen in Österreich haben sich Antworten verdient: Bleibt die SPÖ innerhalb der Wahlkampfkostenobergrenze, oder nicht?"" ****"
